time;temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.005;1.1999;-2.0398815;2468.4602;-7984.0254;-5515.5654;-16186.452;0.0;0.0;1838.2656
0.01;1.1993461;-2.024646;2466.4014;-7974.4033;-5508.002;-16098.314;0.0;0.0;1838.2656
0.015;1.1987996;-1.9978629;2464.164;-7957.041;-5492.877;-15946.137;0.0;0.0;1838.2656
0.02;1.1981586;-1.9636785;2461.3193;-7940.0215;-5478.702;-15751.927;0.0;0.0;1838.2656
0.025;1.1973174;-1.9210476;2457.5444;-7922.205;-5464.6606;-15509.276;0.0;0.0;1838.2656
0.03;1.196225;-1.8682075;2452.5925;-7901.539;-5448.9463;-15207.97;0.0;0.0;1838.2656
0.035;1.1948122;-1.8035066;2446.145;-7876.4673;-5430.3223;-14838.263;0.0;0.0;1838.2656
0.04;1.1929966;-1.724268;2437.8557;-7843.8643;-5406.009;-14384.699;0.0;0.0;1838.2656
0.045;1.1906978;-1.6280591;2427.4243;-7801.287;-5373.863;-13833.265;0.0;0.0;1838.2656
0.05;1.1878612;-1.5128815;2414.7375;-7747.2;-5332.463;-13172.709;0.0;0.0;1838.2656
0.055;1.1845083;-1.3767017;2400.1313;-7679.5537;-5279.4224;-12392.493;0.0;0.0;1838.2656
0.06;1.1808114;-1.2185792;2384.6245;-7597.218;-5212.5933;-11489.466;0.0;0.0;1838.2656
0.065;1.1771168;-1.0396277;2369.772;-7501.077;-5131.305;-10472.879;0.0;0.0;1838.2656
0.07;1.1738274;-0.84252787;2357.0798;-7392.8135;-5035.7334;-9360.529;0.0;0.0;1838.2656
0.075;1.171246;-0.63218135;2347.6646;-7276.296;-4928.6313;-8181.681;0.0;0.0;1838.2656
0.08;1.1696026;-0.41416597;2342.5088;-7155.37;-4812.8613;-6969.059;0.0;0.0;1838.2656
0.085;1.1691536;-0.1954127;2342.6;-7034.9053;-4692.305;-5762.8613;0.0;0.0;1838.2656
0.09;1.1701005;0.01639882;2348.474;-6920.614;-4572.1396;-4606.512;0.0;0.0;1838.2656
0.095;1.1724416;0.21371844;2359.6394;-6817.3477;-4457.708;-3540.665;0.0;0.0;1838.2656
0.1;1.1758586;0.39086315;2374.4727;-6728.7817;-4354.309;-2593.4146;0.0;0.0;1838.2656
0.105;1.1798327;0.5441863;2390.8335;-6656.4287;-4265.595;-1780.5902;0.0;0.0;1838.2656
0.11;1.1838359;0.67298096;2406.7893;-6599.6895;-4192.9004;-1102.2252;0.0;0.0;1838.2656
0.115;1.187492;0.77850187;2421.1143;-6556.6094;-4135.495;-548.94885;0.0;0.0;1838.2656
0.12;1.1906337;0.86291283;2433.3955;-6525.331;-4091.9355;-108.00196;0.0;0.0;1838.2656
0.125;1.1932696;0.92801696;2443.7646;-6504.7812;-4061.0166;230.29561;0.0;0.0;1838.2656
0.13;1.1954694;0.9764288;2452.408;-6493.316;-4040.908;479.99066;0.0;0.0;1838.2656
0.135;1.1972556;1.0106733;2459.3574;-6489.052;-4029.6943;654.9429;0.0;0.0;1838.2656
0.14;1.198622;1.033609;2464.5566;-6490.0967;-4025.54;771.03064;0.0;0.0;1838.2656
0.145;1.1995523;1.0479335;2467.9146;-6494.7676;-4026.853;843.3114;0.0;0.0;1838.2656
0.15;1.2000042;1.0569828;2469.0962;-6500.6445;-4031.5483;890.8529;0.0;0.0;1838.2656
0.155;1.199859;1.0645072;2467.6873;-6504.901;-4037.2136;935.1669;0.0;0.0;1838.2656
0.16;1.1990784;1.0733695;2463.9817;-6506.0264;-4042.0447;991.45166;0.0;0.0;1838.2656
0.165;1.1979023;1.0863955;2459.2383;-6502.0527;-4042.8145;1072.7737;0.0;0.0;1838.2656
0.17;1.1967244;1.103179;2455.061;-6494.455;-4039.394;1173.6859;0.0;0.0;1838.2656
0.175;1.1959032;1.1224045;2452.6501;-6484.6475;-4031.9973;1284.5323;0.0;0.0;1838.2656
0.18;1.1956136;1.1417767;2452.3777;-6474.7314;-4022.3538;1391.9111;0.0;0.0;1838.2656
0.185;1.1958055;1.1596495;2453.7075;-6465.718;-4012.0103;1487.8164;0.0;0.0;1838.2656
0.19;1.19623;1.174607;2455.5083;-6458.9966;-4003.4883;1566.7026;0.0;0.0;1838.2656
0.195;1.1965859;1.1868972;2456.7466;-6454.1694;-3997.4229;1632.0033;0.0;0.0;1838.2656
0.2;1.1967105;1.1980416;2457.0771;-6449.376;-3992.2988;1692.8016;0.0;0.0;1838.2656
0.205;1.1966312;1.2086078;2456.7336;-6444.676;-3987.9421;1751.7593;0.0;0.0;1838.2656
0.21;1.1964436;1.2193241;2456.0615;-6439.658;-3983.5967;1812.202;0.0;0.0;1838.2656
0.215;1.1962177;1.2307458;2455.3328;-6433.333;-3978.0002;1876.6473;0.0;0.0;1838.2656
0.22;1.1960152;1.2420962;2454.7737;-6427.1777;-3972.404;1940.361;0.0;0.0;1838.2656
0.225;1.1958834;1.2530968;2454.5283;-6421.436;-3966.9077;2001.5178;0.0;0.0;1838.2656
0.23;1.1958406;1.2639556;2454.6362;-6415.6455;-3961.0093;2061.1863;0.0;0.0;1838.2656
0.235;1.1958772;1.2736431;2454.997;-6410.8125;-3955.8154;2113.8892;0.0;0.0;1838.2656
0.24;1.1959492;1.2826145;2455.3804;-6406.1914;-3950.811;2162.5974;0.0;0.0;1838.2656
0.245;1.1959919;1.2906008;2455.6333;-6402.0693;-3946.436;2206.1345;0.0;0.0;1838.2656
0.25;1.1960088;1.2980182;2455.8682;-6398.1846;-3942.3164;2246.5706;0.0;0.0;1838.2656
0.255;1.1960635;1.3039609;2456.435;-6395.63;-3939.1948;2278.2092;0.0;0.0;1838.2656
0.26;1.1962613;1.3082756;2457.6992;-6394.2305;-3936.5312;2299.4753;0.0;0.0;1838.2656
0.265;1.1966431;1.3101556;2459.5488;-6394.8623;-3935.3135;2306.1448;0.0;0.0;1838.2656
0.27;1.1970668;1.3094518;2461.1753;-6397.3906;-3936.2153;2299.0103;0.0;0.0;1838.2656
0.275;1.19728;1.3073246;2461.7307;-6400.6533;-3938.9226;2286.1687;0.0;0.0;1838.2656
0.28;1.1971781;1.3049462;2461.2122;-6403.956;-3942.744;2274.0886;0.0;0.0;1838.2656
0.285;1.1969132;1.3033553;2460.3762;-6406.251;-3945.8748;2266.9875;0.0;0.0;1838.2656
0.29;1.1967056;1.3021909;2459.998;-6408.1533;-3948.1553;2261.3223;0.0;0.0;1838.2656
0.295;1.1966765;1.3002847;2460.251;-6411.267;-3951.016;2250.304;0.0;0.0;1838.2656
0.3;1.1967391;1.2980573;2460.4302;-6414.377;-3953.9468;2237.662;0.0;0.0;1838.2656
0.305;1.1966139;1.2961315;2459.4885;-6416.9277;-3957.4392;2228.9248;0.0;0.0;1838.2656
0.31;1.1961089;1.2961813;2457.1235;-6417.2793;-3960.1558;2233.9294;0.0;0.0;1838.2656
0.315;1.1953334;1.2995869;2454.1318;-6414.3096;-3960.1777;2258.6943;0.0;0.0;1838.2656
0.32;1.1945906;1.3056912;2451.724;-6409.35;-3957.626;2297.1736;0.0;0.0;1838.2656
0.325;1.1941395;1.312844;2450.6467;-6403.7417;-3953.095;2338.775;0.0;0.0;1838.2656
0.33;1.1940397;1.3195891;2450.8623;-6398.631;-3947.7686;2375.5415;0.0;0.0;1838.2656
0.335;1.19419;1.3248024;2451.9143;-6394.528;-3942.6135;2402.1873;0.0;0.0;1838.2656
0.34;1.1944693;1.3276824;2453.377;-6392.495;-3939.1182;2415.1448;0.0;0.0;1838.2656
